"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"80","1990","5","Karnataka","Dakshina Kannada","0.9","0.0","0.95","27.37","130.66","380.36","1356.97","619.64","187.05","235.69","76.69","2.99"
"80","1991","5","Karnataka","Dakshina Kannada","0.17","0.8","1.62","113.96","392.9","953.99","1572.98","871.62","192.86","267.38","88.06","0.53"
"80","1992","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0","60.44","133.06","752.05","1768.3","890.63","374.74","291.1","120.25","1.27"
"80","1993","5","Karnataka","Dakshina Kannada","0.0","0.02","8.48","37.38","79.01","812.65","1532.03","645.97","199.04","371.91","62.81","44.85"
"80","1994","5","Karnataka","Dakshina Kannada","0.0","0.29","9.39","162.4","373.06","2023.91","1113.22","760.18","242.06","451.27","36.41","6.58"
"80","1995","5","Karnataka","Dakshina Kannada","4.17","0.0","3.71","68.16","90.4","1029.15","1663.13","1072.27","353.18","280.52","25.23","0.0"
"80","1996","5","Karnataka","Dakshina Kannada","0.11","0.3","10.49","70.81","239.48","1077.45","1368.2","890.38","385.21","262.59","9.4","33.81"
"80","1997","5","Karnataka","Dakshina Kannada","1.44","0.0","10.16","48.09","49.93","1956.12","856.98","1177.4","289.29","337.85","136.9","56.5"
"80","1998","5","Karnataka","Dakshina Kannada","0.01","5.13","2.61","49.16","383.82","318.38","2176.58","1212.79","567.5","357.25","63.61","39.81"
"80","1999","5","Karnataka","Dakshina Kannada","0.0","4.04","6.24","72.56","235.08","597.28","1444.94","454.92","172.2","425.24","37.36","6.12"
"80","2000","5","Karnataka","Dakshina Kannada","0.27","2.43","0.0","87.85","154.45","523.66","1217.71","1108.29","349.87","294.3","52.63","36.17"
"80","2001","5","Karnataka","Dakshina Kannada","5.38","2.68","0.3","181.06","56.5","302.48","1412.26","647.45","268.68","257.46","44.17","4.33"
"80","2002","5","Karnataka","Dakshina Kannada","0.0","0.19","1.27","22.39","291.9","687.91","712.49","701.75","164.64","454.45","50.57","1.14"
"80","2003","5","Karnataka","Dakshina Kannada","0.0","0.62","3.42","148.52","15.15","937.73","1183.78","564.89","207.59","267.03","40.7","0.66"
"80","2004","5","Karnataka","Dakshina Kannada","1.14","0.21","0.89","76.4","183.93","528.84","1667.35","752.77","289.43","262.31","64.69","0.0"
"80","2005","5","Karnataka","Dakshina Kannada","3.62","1.12","1.76","99.12","66.61","1051.41","1611.93","793.53","584.43","231.16","65.51","9.25"
"80","2006","5","Karnataka","Dakshina Kannada","0.13","0.0","34.58","28.62","164.19","784.95","1247.32","837.25","695.54","332.79","52.97","0.0"
"80","2007","5","Karnataka","Dakshina Kannada","0.0","0.0","2.5","117.84","309.31","534.37","1191.98","1247.6","848.68","280.61","93.04","9.68"
"80","2008","5","Karnataka","Dakshina Kannada","0.0","9.93","41.33","134.68","47.35","569.2","1835.91","1079.75","539.21","428.32","27.01","15.03"
"80","2009","5","Karnataka","Dakshina Kannada","0.0","0.0","11.13","37.21","91.79","2096.39","1009.28","588.76","593.55","279.39","185.79","27.08"
"80","2010","5","Karnataka","Dakshina Kannada","0.0","0.87","0.94","141.78","169.54","842.89","1578.11","727.23","487.25","409.61","175.83","9.12"
"80","2011","5","Karnataka","Dakshina Kannada","0.0","5.5","0.64","124.25","85.54","498.83","1682.22","1233.8","602.23","256.1","51.98","1.64"
"80","2012","5","Karnataka","Dakshina Kannada","0.0","3.66","0.42","86.57","70.81","256.51","1002.29","937.81","291.66","149.99","84.9","6.09"
"80","2013","5","Karnataka","Dakshina Kannada","0.0","2.81","5.81","20.22","162.38","858.89","1966.12","574.91","428.33","185.21","77.99","3.57"
"80","2014","5","Karnataka","Dakshina Kannada","0.0","0.11","3.02","63.16","87.86","612.45","2110.14","1197.3","762.79","477.38","57.7","11.66"
"80","2015","5","Karnataka","Dakshina Kannada","1.58","0.0","24.44","113.36","203.54","466.47","1369.58","611.1","317.24","248.92","143.71","4.35"
"81","1966","5","Karnataka","Uttara Kannada","190.25","149.42","113.05","87.58","87.03","344.4","367.37","365.52","367.37","367.37","367.37","310.04"
"81","1967","5","Karnataka","Uttara Kannada","0.47","0.01","0.64","25.0","46.47","1010.27","1504.27","668.52","196.43","153.27","4.47","23.01"
"81","1968","5","Karnataka","Uttara Kannada","0.0","2.75","2.08","44.49","53.0","955.53","921.57","389.53","199.17","212.33","22.68","0.27"
"81","1969","5","Karnataka","Uttara Kannada","0.0","0.01","8.51","49.3","36.53","191.02","1680.15","1121.98","269.05","130.09","71.49","4.78"
"81","1970","5","Karnataka","Uttara Kannada","212.47","166.45","124.64","98.22","117.79","304.09","367.37","367.37","367.26","367.37","300.31","240.56"
"81","1971","5","Karnataka","Uttara Kannada","188.83","148.56","112.97","89.53","78.86","367.16","367.37","367.37","367.37","332.95","271.3","217.18"
"81","1972","5","Karnataka","Uttara Kannada","172.06","135.19","103.0","80.82","70.49","279.19","367.37","367.01","366.86","349.51","297.88","237.14"
"81","1973","5","Karnataka","Uttara Kannada","185.73","146.18","110.32","86.0","75.11","360.4","367.37","367.37","361.01","367.17","305.85","245.48"
"81","1974","5","Karnataka","Uttara Kannada","0.0","0.0","21.68","31.0","120.42","725.64","1022.45","661.95","439.49","235.81","0.4","0.0"
"81","1975","5","Karnataka","Uttara Kannada","0.38","1.08","3.25","15.34","80.12","719.23","1569.44","734.37","410.64","200.26","71.25","0.25"
"81","1976","5","Karnataka","Uttara Kannada","0.0","0.0","2.12","39.09","6.77","868.41","731.95","598.68","195.23","41.21","123.75","2.64"
"81","1977","5","Karnataka","Uttara Kannada","0.0","0.21","10.23","32.85","79.75","766.4","1329.15","549.26","231.28","238.87","159.3","0.1"
"81","1978","5","Karnataka","Uttara Kannada","0.0","2.51","0.03","33.27","220.61","545.42","784.55","847.74","256.68","103.25","75.98","24.98"
"81","1979","5","Karnataka","Uttara Kannada","0.0","1.53","1.33","11.28","55.03","599.69","890.72","852.42","285.33","108.61","139.79","0.0"
"81","1980","5","Karnataka","Uttara Kannada","0.0","0.0","0.82","64.07","104.0","410.34","1675.69","814.75","212.31","63.56","55.82","14.28"
"81","1981","5","Karnataka","Uttara Kannada","0.57","0.0","7.4","25.32","196.48","413.31","1174.38","997.25","341.43","97.75","23.19","3.28"
"81","1982","5","Karnataka","Uttara Kannada","0.0","0.0","0.07","17.61","129.63","620.28","2077.52","528.97","167.76","118.96","63.3","0.1"
"81","1983","5","Karnataka","Uttara Kannada","0.0","0.0","0.0","0.29","37.91","1020.56","1636.12","753.32","422.43","110.43","33.15","26.34"
"81","1984","5","Karnataka","Uttara Kannada","0.07","3.75","13.33","96.21","55.87","317.6","1521.83","472.44","251.27","229.0","5.02","20.36"
"81","1985","5","Karnataka","Uttara Kannada","0.25","0.04","1.62","28.93","169.46","220.94","841.95","639.95","110.81","246.12","12.94","0.63"
"81","1986","5","Karnataka","Uttara Kannada","0.72","0.14","3.03","14.09","55.31","556.03","651.82","521.0","131.48","112.53","110.17","2.2"
"81","1987","5","Karnataka","Uttara Kannada","0.05","0.3","2.57","6.36","219.93","209.01","874.05","522.91","237.64","177.0","24.83","52.36"
"81","1988","5","Karnataka","Uttara Kannada","0.0","0.02","0.2","58.32","20.71","804.17","1244.54","911.48","463.04","57.15","3.39","10.94"
"81","1989","5","Karnataka","Uttara Kannada","0.0","0.0","11.89","37.21","33.06","450.54","1339.44","509.8","324.34","62.88","3.62","1.49"
"81","1990","5","Karnataka","Uttara Kannada","0.0","0.0","0.07","16.33","56.09","269.72","885.22","601.25","136.1","152.45","56.29","0.41"
"81","1991","5","Karnataka","Uttara Kannada","0.0","0.0","0.11","61.47","84.25","1000.34","1032.87","632.29","185.69","52.45","28.07","0.02"
"81","1992","5","Karnataka","Uttara Kannada","0.0","0.0","0.0","11.37","129.03","450.0","1262.22","803.22","317.83","152.31","89.95","0.0"
"81","1993","5","Karnataka","Uttara Kannada","0.0","0.0","8.46","11.64","41.1","711.97","1214.2","552.31","153.59","263.05","12.91","30.26"
"81","1994","5","Karnataka","Uttara Kannada","0.0","0.0","0.78","77.42","53.09","642.95","1854.39","758.91","178.62","321.06","4.75","0.75"
"81","1995","5","Karnataka","Uttara Kannada","1.17","0.0","0.59","19.71","32.95","1536.39","1320.92","745.46","240.25","268.95","10.18","0.0"
"81","1996","5","Karnataka","Uttara Kannada","0.0","0.08","0.78","14.91","323.91","961.61","582.93","509.48","238.98","207.61","4.75","4.65"
"81","1997","5","Karnataka","Uttara Kannada","0.74","0.0","5.43","13.98","17.48","689.19","582.76","1126.7","84.28","140.49","74.15","63.58"
"81","1998","5","Karnataka","Uttara Kannada","0.0","0.11","0.19","6.08","384.99","347.42","1471.53","799.73","338.97","171.2","64.19","5.69"
"81","1999","5","Karnataka","Uttara Kannada","0.0","0.2","0.5","5.97","216.13","543.11","979.09","287.84","136.89","264.15","9.48","1.02"
"81","2000","5","Karnataka","Uttara Kannada","0.0","0.04","0.0","25.65","182.71","409.95","1003.51","650.73","269.9","134.68","13.75","4.01"
"81","2001","5","Karnataka","Uttara Kannada","0.15","0.04","0.06","27.66","25.36","205.83","1173.4","498.97","152.06","127.6","36.25","2.11"
"81","2002","5","Karnataka","Uttara Kannada","0.0","0.19","0.08","8.06","342.33","382.59","478.96","703.74","84.21","205.59","6.37","0.23"
"81","2003","5","Karnataka","Uttara Kannada","0.0","0.1","5.08","26.93","17.09","1148.64","492.81","423.95","131.92","152.03","10.31","0.14"
"81","2004","5","Karnataka","Uttara Kannada","0.05","0.01","0.23","11.93","113.12","411.76","1029.02","726.8","167.51","100.27","48.32","0.0"
"81","2005","5","Karnataka","Uttara Kannada","0.11","0.09","0.53","53.78","23.97","1422.49","1083.49","729.63","591.99","171.12","10.13","0.92"
"81","2006","5","Karnataka","Uttara Kannada","0.01","0.0","32.34","4.02","129.15","518.31","1070.73","803.13","367.47","262.23","36.73","0.0"
"81","2007","5","Karnataka","Uttara Kannada","0.0","0.0","0.15","29.27","61.32","1041.95","1360.72","1045.58","574.18","92.74","94.68","2.25"
"81","2008","5","Karnataka","Uttara Kannada","0.0","3.13","21.92","63.22","25.25","372.33","1123.03","1049.25","410.69","101.31","18.51","26.93"
"81","2009","5","Karnataka","Uttara Kannada","0.0","0.0","3.68","10.15","51.48","1162.7","1116.27","461.28","418.32","319.62","151.11","3.48"
"81","2010","5","Karnataka","Uttara Kannada","0.19","0.0","0.17","26.75","24.17","1342.33","996.1","762.78","511.55","245.19","148.76","2.86"
"81","2011","5","Karnataka","Uttara Kannada","0.0","0.66","0.04","66.57","51.95","359.86","1450.97","967.41","396.46","167.8","19.89","0.32"
"81","2012","5","Karnataka","Uttara Kannada","0.0","0.07","0.01","34.16","32.59","144.78","943.68","723.06","234.63","98.73","33.65","1.24"
"81","2013","5","Karnataka","Uttara Kannada","0.0","1.25","1.21","13.43","59.67","1017.8","1245.12","466.49","373.05","125.45","14.79","0.56"
"81","2014","5","Karnataka","Uttara Kannada","0.0","0.08","3.77","16.48","86.11","319.5","1763.86","973.38","251.6","296.14","45.76","27.66"
"81","2015","5","Karnataka","Uttara Kannada","0.1","0.0","16.6","34.0","71.46","403.81","950.05","443.38","174.23","108.24","47.8","0.45"
"82","1966","5","Karnataka","Kodagu","144.95","109.96","83.16","68.7","59.92","121.22","296.03","295.65","295.89","296.12","296.12","239.78"
"82","1967","5","Karnataka","Kodagu","8.24","0.0","1.46","41.91","57.59","952.59","737.33","663.35","88.42","128.43","29.22","16.44"
"82","1968","5","Karnataka","Kodagu","0.0","18.07","29.77","152.6","147.15","628.3","623.91","475.91","268.11","122.85","29.53","4.5"
"82","1969","5","Karnataka","Kodagu","0.1","0.06","11.5","137.26","72.86","462.01","628.94","654.05","237.38","198.46","92.31","27.0"
"82","1970","5","Karnataka","Kodagu","178.35","133.98","102.21","95.08","87.06","128.68","295.91","295.96","290.71","296.12","267.63","207.03"
"82","1971","5","Karnataka","Kodagu","154.46","117.78","89.5","77.6","108.17","250.47","295.35","296.12","296.04","295.97","244.03","195.61"
"82","1972","5","Karnataka","Kodagu","146.88","110.62","81.43","67.77","71.55","292.38","296.07","295.96","295.61","296.12","253.99","213.4"
"82","1973","5","Karnataka","Kodagu","156.68","116.74","85.16","75.19","78.8","281.24","296.12","296.12","277.63","288.77","249.51","195.95"
"82","1974","5","Karnataka","Kodagu","0.0","0.0","3.68","76.65","79.85","453.29","857.88","651.11","391.39","138.23","17.63","0.1"
"82","1975","5","Karnataka","Kodagu","2.3","3.03","43.58","71.95","435.73","306.82","1989.0","681.08","420.24","198.06","66.63","1.04"
"82","1976","5","Karnataka","Kodagu","0.0","0.0","2.34","125.62","23.38","305.04","529.59","545.39","162.92","109.3","126.68","7.84"
"82","1977","5","Karnataka","Kodagu","0.0","2.15","26.28","120.45","105.31","970.0","391.64","490.25","256.4","360.94","182.99","0.03"
"82","1978","5","Karnataka","Kodagu","5.53","12.8","5.25","48.26","213.96","822.69","1038.69","624.61","184.01","125.23","125.96","43.17"
"82","1979","5","Karnataka","Kodagu","5.53","21.99","20.91","87.73","54.72","732.1","632.98","803.04","269.82","149.75","154.81","5.03"
"82","1980","5","Karnataka","Kodagu","0.02","1.09","7.01","107.02","578.38","637.38","899.1","463.35","255.91","156.32","93.21","7.43"
"82","1981","5","Karnataka","Kodagu","4.38","0.15","41.6","46.2","178.94","341.05","1355.88","750.95","328.6","181.4","55.08","21.8"
"82","1982","5","Karnataka","Kodagu","0.0","0.0","1.37","32.66","88.2","244.83","1047.91","803.88","108.28","131.38","62.5","0.83"
"82","1983","5","Karnataka","Kodagu","0.0","0.0","0.03","2.82","53.95","569.52","1738.4","542.26","293.5","181.77","28.5","31.07"
"82","1984","5","Karnataka","Kodagu","2.2","20.89","65.96","160.66","111.78","337.13","801.81","506.32","250.9","235.82","23.91","24.16"
"82","1985","5","Karnataka","Kodagu","18.2","6.28","32.67","41.19","238.07","210.79","840.85","521.27","112.75","194.3","49.62","7.8"
"82","1986","5","Karnataka","Kodagu","7.7","5.04","3.43","33.53","369.22","313.6","678.97","447.73","368.19","111.22","149.83","3.25"
"82","1987","5","Karnataka","Kodagu","0.25","0.26","10.77","53.78","94.27","334.56","631.93","588.72","157.05","286.18","26.14","43.48"
"82","1988","5","Karnataka","Kodagu","0.0","0.03","10.17","179.13","88.13","331.28","1506.31","822.51","416.13","46.63","33.04","10.06"
"82","1989","5","Karnataka","Kodagu","0.23","0.0","15.96","68.89","60.78","322.97","1214.76","391.3","268.07","237.72","21.43","2.36"
"82","1990","5","Karnataka","Kodagu","2.5","0.19","2.92","23.61","122.13","232.44","1037.09","415.88","117.31","182.93","64.96","2.77"
"82","1991","5","Karnataka","Kodagu","0.53","1.97","4.27","108.16","375.1","518.53","1185.96","645.36","108.45","237.26","84.88","0.56"
"82","1992","5","Karnataka","Kodagu","0.07","0.0","0.0","71.78","88.01","476.16","1294.88","619.82","224.25","236.01","102.88","1.34"
"82","1993","5","Karnataka","Kodagu","0.0","0.18","13.53","41.86","70.82","454.6","1110.34","453.36","119.52","278.9","68.66","30.76"
"82","1994","5","Karnataka","Kodagu","0.02","1.01","23.23","156.63","370.15","1413.1","620.54","516.21","150.57","332.18","40.24","5.46"
"82","1995","5","Karnataka","Kodagu","6.97","0.02","9.04","78.83","86.83","466.44","1189.92","790.26","225.48","180.01","25.78","0.02"
"82","1996","5","Karnataka","Kodagu","0.32","0.7","25.95","84.78","108.56","601.22","1094.03","687.01","251.88","194.05","9.29","28.43"
"82","1997","5","Karnataka","Kodagu","2.42","0.0","20.69","55.71","46.89","1348.54","652.01","801.39","218.31","286.54","126.45","29.21"
"82","1998","5","Karnataka","Kodagu","0.08","10.87","6.38","60.38","239.29","167.4","1589.31","905.97","375.24","292.64","48.7","34.1"
"82","1999","5","Karnataka","Kodagu","0.0","8.35","15.61","92.84","159.2","336.01","1070.12","347.34","104.13","331.63","39.3","4.87"
"82","2000","5","Karnataka","Kodagu","0.62","5.94","0.24","98.67","86.16","308.69","859.44","863.16","217.62","243.81","54.53","30.81"
"82","2001","5","Karnataka","Kodagu","12.06","5.97","0.75","219.71","51.79","190.58","1046.05","478.11","186.93","214.03","36.85","3.43"
"82","2002","5","Karnataka","Kodagu","0.06","0.18","3.48","24.91","157.42","438.21","527.54","472.54","112.11","380.99","56.17","1.0"
"82","2003","5","Karnataka","Kodagu","0.0","3.7","4.39","177.59","10.7","429.65","946.59","412.9","133.67","217.46","42.25","0.58"
"82","2004","5","Karnataka","Kodagu","2.7","0.54","2.39","94.35","156.43","316.84","1235.89","518.57","194.13","225.56","52.86","0.1"
"82","2005","5","Karnataka","Kodagu","8.69","2.04","4.26","98.6","64.86","449.64","1207.81","538.4","319.45","174.4","72.26","8.62"
"82","2006","5","Karnataka","Kodagu","0.36","0.0","53.46","36.34","124.69","480.55","898.3","578.93","477.64","233.86","47.98","0.02"
"82","2007","5","Karnataka","Kodagu","0.0","0.19","6.35","137.41","302.29","214.05","773.52","880.34","539.17","247.02","66.55","7.99"
"82","2008","5","Karnataka","Kodagu","0.06","16.41","83.02","130.31","41.5","349.12","1365.41","720.32","332.01","394.07","25.66","3.92"
"82","2009","5","Karnataka","Kodagu","0.0","0.0","25.52","42.22","79.84","1324.55","684.23","429.16","373.16","153.64","148.32","23.12"
"82","2010","5","Karnataka","Kodagu","0.26","2.0","2.21","168.71","171.26","309.37","1201.04","475.36","279.38","319.26","138.13","7.91"
"82","2011","5","Karnataka","Kodagu","0.02","11.09","1.6","116.0","71.27","308.63","1180.93","878.9","387.72","198.27","52.5","2.55"
"82","2012","5","Karnataka","Kodagu","0.06","7.85","1.2","92.37","62.4","167.66","690.76","682.03","176.61","116.06","83.43","5.36"
"82","2013","5","Karnataka","Kodagu","0.0","4.52","15.03","17.56","149.65","410.36","1484.2","414.92","251.02","138.7","84.11","3.3"
"82","2014","5","Karnataka","Kodagu","0.02","0.2","4.47","72.48","60.72","394.75","1493.39","867.25","558.54","365.45","48.02","3.84"
"82","2015","5","Karnataka","Kodagu","3.14","0.02","46.53","129.88","205.23","269.38","1002.35","448.52","216.41","212.48","146.33","4.39"
"549","1966","5","Karnataka","Bangalore (Rural)","17.3","15.07","13.37","12.03","10.93","10.02","9.26","9.33","113.36","126.04","126.04","72.41"
"549","1967","5","Karnataka","Bangalore (Rural)","15.46","0.0","5.57","13.48","58.95","62.62","157.69","48.84","44.39","91.39","28.43","36.62"
"549","1968","5","Karnataka","Bangalore (Rural)","0.0","10.91","8.06","49.42","54.73","68.27","41.83","34.67","196.84","114.81","26.85","10.66"
"549","1969","5","Karnataka","Bangalore (Rural)","0.0","0.0","1.0","37.56","100.14","34.97","60.92","167.78","41.01","200.79","85.91","42.99"
"549","1970","5","Karnataka","Bangalore (Rural)","38.8","28.46","22.7","18.95","16.3","14.32","12.78","11.54","10.53","119.46","72.56","41.0"
"549","1971","5","Karnataka","Bangalore (Rural)","29.56","23.36","19.4","16.64","14.58","12.98","11.7","75.6","101.42","122.98","72.8","42.0"
"549","1972","5","Karnataka","Bangalore (Rural)","30.0","23.62","19.57","16.75","14.74","13.12","11.81","10.76","64.65","99.83","59.63","42.88"
"549","1973","5","Karnataka","Bangalore (Rural)","30.34","23.8","19.69","16.83","14.72","13.1","11.8","31.63","47.77","109.65","71.0","40.28"
"549","1974","5","Karnataka","Bangalore (Rural)","0.0","0.0","0.12","17.94","99.78","23.99","113.61","40.15","249.5","178.63","7.13","0.1"
"549","1975","5","Karnataka","Bangalore (Rural)","0.62","1.26","5.82","20.1","82.62","56.36","172.93","100.03","146.59","210.51","76.83","2.19"
"549","1976","5","Karnataka","Bangalore (Rural)","0.31","0.0","0.1","70.99","29.5","21.07","65.54","122.9","45.48","76.13","83.46","0.86"
"549","1977","5","Karnataka","Bangalore (Rural)","0.0","0.69","8.36","70.18","94.57","95.96","63.23","129.13","114.92","241.48","78.37","0.03"
"549","1978","5","Karnataka","Bangalore (Rural)","0.42","6.1","0.42","65.88","88.8","34.23","117.75","57.28","169.15","120.96","74.33","36.9"
"549","1979","5","Karnataka","Bangalore (Rural)","0.42","19.92","1.84","28.44","60.23","111.4","94.89","95.91","239.79","145.82","114.64","1.36"
"549","1980","5","Karnataka","Bangalore (Rural)","0.0","0.0","1.6","35.93","73.72","48.29","61.21","63.83","174.65","113.73","36.11","4.67"
"549","1981","5","Karnataka","Bangalore (Rural)","1.31","0.0","19.24","29.35","84.22","21.55","91.07","126.98","230.46","149.44","39.17","8.33"
"549","1982","5","Karnataka","Bangalore (Rural)","0.0","0.0","1.16","15.15","55.88","78.1","43.76","50.28","101.39","88.85","56.9","1.85"
"549","1983","5","Karnataka","Bangalore (Rural)","0.0","0.0","2.32","4.47","81.73","156.31","91.05","125.93","164.83","61.95","9.05","48.82"
"549","1984","5","Karnataka","Bangalore (Rural)","0.82","9.9","22.35","27.06","41.96","36.83","152.08","27.54","148.78","140.16","17.0","11.56"
"549","1985","5","Karnataka","Bangalore (Rural)","4.09","0.4","5.95","19.55","60.3","54.82","71.52","61.67","116.77","87.77","61.38","4.89"
"549","1986","5","Karnataka","Bangalore (Rural)","11.83","6.4","0.29","7.68","71.24","81.14","51.03","66.96","278.24","120.39","71.22","9.8"
"549","1987","5","Karnataka","Bangalore (Rural)","0.08","0.05","7.74","40.53","56.45","61.67","44.99","106.17","75.89","160.1","28.31","42.48"
"549","1988","5","Karnataka","Bangalore (Rural)","0.0","0.07","0.46","71.42","111.64","25.59","175.58","175.53","258.09","22.64","31.92","18.89"
"549","1989","5","Karnataka","Bangalore (Rural)","0.11","0.0","4.07","11.94","53.4","45.39","153.54","49.8","169.15","205.63","16.31","4.24"
"549","1990","5","Karnataka","Bangalore (Rural)","1.41","0.36","2.77","21.22","97.36","36.81","41.95","76.71","84.61","123.57","29.03","6.91"
"549","1991","5","Karnataka","Bangalore (Rural)","0.38","1.35","0.13","47.16","114.87","131.35","63.95","95.8","125.64","256.69","116.46","0.34"
"549","1992","5","Karnataka","Bangalore (Rural)","0.29","0.0","0.0","10.95","59.92","94.01","73.7","80.89","113.11","141.45","50.7","2.83"
"549","1993","5","Karnataka","Bangalore (Rural)","0.0","0.09","6.65","28.31","84.62","85.36","73.64","84.16","125.55","176.68","35.78","45.91"
"549","1994","5","Karnataka","Bangalore (Rural)","0.02","1.81","0.73","30.22","88.62","51.47","83.07","59.39","66.37","196.65","31.68","6.48"
"549","1995","5","Karnataka","Bangalore (Rural)","9.24","0.01","5.02","31.06","85.93","66.77","91.57","167.5","154.88","140.38","17.79","0.24"
"549","1996","5","Karnataka","Bangalore (Rural)","0.14","0.13","0.8","62.08","71.41","134.2","49.23","181.27","139.57","103.89","7.68","20.31"
"549","1997","5","Karnataka","Bangalore (Rural)","2.71","0.0","7.05","50.44","43.98","74.22","32.87","114.64","150.99","277.77","117.65","23.61"
"549","1998","5","Karnataka","Bangalore (Rural)","0.01","0.72","0.26","53.93","90.47","37.4","170.38","225.98","150.68","194.74","46.04","24.62"
"549","1999","5","Karnataka","Bangalore (Rural)","0.04","4.55","0.48","57.47","115.89","58.7","80.05","70.33","104.43","199.32","46.54","10.42"
"549","2000","5","Karnataka","Bangalore (Rural)","0.2","2.48","0.05","57.38","51.55","60.7","86.52","175.43","163.3","234.62","24.46","13.68"
"549","2001","5","Karnataka","Bangalore (Rural)","0.84","0.32","0.56","79.83","39.71","24.6","93.18","63.29","153.32","167.88","29.85","8.62"
"549","2002","5","Karnataka","Bangalore (Rural)","0.67","0.19","0.1","7.35","121.19","109.36","33.8","48.49","68.64","194.49","34.76","3.47"
"549","2003","5","Karnataka","Bangalore (Rural)","0.0","0.86","2.01","63.91","5.59","61.67","85.29","99.29","60.02","199.23","21.35","2.24"
"549","2004","5","Karnataka","Bangalore (Rural)","3.1","0.69","0.72","43.82","140.95","53.58","196.32","58.78","179.73","161.22","24.7","0.31"
"549","2005","5","Karnataka","Bangalore (Rural)","1.15","3.08","3.03","64.42","99.65","71.62","124.5","146.91","136.65","274.15","52.24","12.18"
"549","2006","5","Karnataka","Bangalore (Rural)","0.58","0.0","26.03","30.19","104.19","104.03","50.22","53.06","75.22","101.71","35.62","0.27"
"549","2007","5","Karnataka","Bangalore (Rural)","0.01","1.49","0.17","96.88","85.45","43.95","160.74","161.38","194.58","157.02","31.93","26.87"
"549","2008","5","Karnataka","Bangalore (Rural)","0.53","8.91","20.0","30.47","50.5","77.17","196.29","201.19","110.6","213.2","54.25","1.54"
"549","2009","5","Karnataka","Bangalore (Rural)","0.25","0.0","5.68","34.54","99.69","136.54","26.62","106.41","221.05","43.11","65.59","19.94"
"549","2010","5","Karnataka","Bangalore (Rural)","0.07","0.1","1.56","73.98","76.73","78.67","89.13","100.74","139.41","151.07","106.05","6.34"
"549","2011","5","Karnataka","Bangalore (Rural)","0.14","17.08","0.09","69.82","93.94","46.79","85.23","189.48","105.81","172.43","42.68","6.75"
"549","2012","5","Karnataka","Bangalore (Rural)","0.31","0.45","0.01","15.69","81.38","12.04","57.77","132.64","70.71","96.65","83.41","17.95"
"549","2013","5","Karnataka","Bangalore (Rural)","0.01","2.59","3.26","16.59","107.47","122.17","116.67","73.87","214.72","105.83","95.37","1.56"
"549","2014","5","Karnataka","Bangalore (Rural)","0.01","0.42","1.52","13.77","54.21","120.43","85.52","88.75","202.68","324.37","24.98","4.18"
"549","2015","5","Karnataka","Bangalore (Rural)","5.24","0.01","10.99","56.04","120.74","57.47","80.66","84.15","117.82","68.18","191.08","4.01"
"550","1966","5","Karnataka","Bangalore (Urban)","23.39","20.17","17.76","15.87","14.36","13.11","12.07","12.4","129.01","158.23","158.23","106.12"
"550","1967","5","Karnataka","Bangalore (Urban)","21.28","0.0","8.71","14.72","61.63","69.09","152.52","48.57","50.7","95.8","38.55","43.17"
"550","1968","5","Karnataka","Bangalore (Urban)","0.0","11.91","8.98","44.96","66.98","71.26","36.53","41.93","199.09","126.99","28.65","12.12"
"550","1969","5","Karnataka","Bangalore (Urban)","0.0","0.0","1.62","38.49","114.55","34.05","57.58","180.09","41.4","213.04","95.6","53.31"
"550","1970","5","Karnataka","Bangalore (Urban)","53.45","38.1","29.94","24.78","21.18","18.53","16.48","14.86","13.52","150.54","106.72","58.84"
"550","1971","5","Karnataka","Bangalore (Urban)","40.47","31.32","25.68","21.83","19.02","16.86","15.16","93.9","136.06","157.62","108.59","67.24"
"550","1972","5","Karnataka","Bangalore (Urban)","43.79","33.17","26.88","22.68","21.41","18.68","16.59","14.93","76.03","124.86","85.1","70.66"
"550","1973","5","Karnataka","Bangalore (Urban)","45.08","33.88","27.34","23.0","19.89","17.54","15.69","36.65","64.7","122.35","86.75","51.83"
"550","1974","5","Karnataka","Bangalore (Urban)","0.0","0.0","0.05","18.97","108.81","26.55","113.69","43.02","261.95","186.88","7.89","0.17"
"550","1975","5","Karnataka","Bangalore (Urban)","0.55","1.75","8.22","16.77","95.58","60.58","175.96","106.08","151.86","219.38","78.86","2.38"
"550","1976","5","Karnataka","Bangalore (Urban)","0.4","0.0","0.18","73.8","35.28","22.64","65.21","136.41","49.47","82.34","94.58","1.64"
"550","1977","5","Karnataka","Bangalore (Urban)","0.0","0.78","11.49","75.06","105.94","98.67","61.74","135.6","117.92","254.66","88.81","0.05"
"550","1978","5","Karnataka","Bangalore (Urban)","0.5","7.32","0.73","60.84","103.29","34.79","116.6","60.62","175.35","126.01","88.83","39.12"
